timestamp,site_id,pv_forecast_kw,pv_actual_kw,load_kw,load_forecast_kw,battery_soc,battery_power_kw,battery_temperature,electricity_price,contract_capacity_kw,grid_import_kw,grid_export_kw,weather_condition,ghi,temperature,humidity,ems_mode,equipment_status,battery_soh,battery_cycle_count,battery_equivalent_cycle,battery_health_status,battery_is_second_life,battery_rated_capacity_kwh,battery_available_capacity_kwh
2026-03-01 02:30:00,site_tsedge01,0.0,0.0,19.84,18.85,80.0,0.0,24.8,3.22,100.0,19.84,0.0,cloudy,0.0,22.6,56.7,auto,normal,93.17,120,118.1,normal,False,50.0,45.0
2026-03-01 02:45:00,site_tsedge01,0.0,0.0,22.05,23.06,80.0,0.0,24.2,2.79,100.0,22.05,0.0,cloudy,0.0,21.8,45.8,auto,normal,92.55,120,118.11,normal,False,50.0,45.0
2026-03-01 03:00:00,site_tsedge01,0.0,0.0,21.07,21.12,80.0,0.0,24.1,3.17,100.0,21.07,0.0,cloudy,0.0,22.7,52.5,auto,normal,92.92,120,118.12,normal,False,50.0,45.0
2026-03-01 03:15:00,site_tsedge01,0.0,0.0,21.99,22.15,80.0,0.0,25.8,2.98,100.0,21.99,0.0,cloudy,0.0,22.9,48.5,auto,normal,93.27,120,118.13,normal,False,50.0,45.0
32/13/2026,site_tsedge01,0.0,0.0,22.52,21.61,80.0,0.0,24.8,3.03,100.0,22.52,0.0,cloudy,0.0,21.5,50.4,auto,normal,92.89,120,118.14,normal,False,50.0,45.0
2026-03-01 03:45:00,site_tsedge01,0.0,0.0,22.27,21.45,80.0,0.0,25.7,3.25,100.0,22.27,0.0,cloudy,0.0,21.7,48.4,auto,normal,93.44,120,118.15,normal,False,50.0,45.0
2026-03-01 04:00:00,site_tsedge01,0.0,0.0,20.48,21.26,80.0,0.0,25.7,3.19,100.0,20.48,0.0,cloudy,0.0,21.8,52.8,auto,normal,92.72,120,118.16,normal,False,50.0,45.0
2026-03-01 04:15:00,site_tsedge01,0.0,0.0,22.18,22.95,80.0,0.0,25.1,2.78,100.0,22.18,0.0,cloudy,0.0,22.9,45.8,auto,normal,93.28,120,118.17,normal,False,50.0,45.0
2026-03-01 04:30:00,site_tsedge01,0.0,0.0,23.18,23.58,80.0,0.0,25.7,2.95,100.0,23.18,0.0,cloudy,0.0,21.1,49.9,auto,normal,93.17,120,118.18,normal,False,50.0,45.0
2026-99-99,site_tsedge01,0.0,0.0,20.79,21.2,80.0,0.0,25.9,3.11,100.0,20.79,0.0,cloudy,0.0,22.2,49.3,auto,normal,93.17,120,118.19,normal,False,50.0,45.0
2026-03-01 05:00:00,site_tsedge01,0.0,0.0,23.17,24.17,80.0,0.0,25.3,3.19,100.0,23.17,0.0,cloudy,0.0,22.2,58.6,auto,normal,92.83,120,118.2,normal,False,50.0,45.0
2026-03-01 05:15:00,site_tsedge01,0.0,0.0,24.27,24.7,80.0,0.0,24.0,2.8,100.0,24.27,0.0,cloudy,0.0,22.5,58.8,auto,normal,92.81,120,118.21,normal,False,50.0,45.0
2026-03-01 05:30:00,site_tsedge01,0.0,0.0,22.93,23.16,80.0,0.0,25.3,3.12,100.0,22.93,0.0,cloudy,0.0,21.2,53.2,auto,normal,92.93,120,118.22,normal,False,50.0,45.0
N/A,site_tsedge01,0.0,0.0,27.04,26.09,80.0,0.0,25.0,3.01,100.0,27.04,0.0,cloudy,0.0,21.3,47.1,auto,normal,93.19,120,118.23,normal,False,50.0,45.0
2026-03-01 06:00:00,site_tsedge01,0.0,0.0,27.79,27.04,80.0,0.0,25.6,2.75,100.0,27.79,0.0,cloudy,0.0,22.6,55.6,auto,normal,92.87,120,118.24,normal,False,50.0,45.0
2026-03-01 06:15:00,site_tsedge01,4.46,4.34,25.9,25.17,80.0,0.0,24.7,3.01,100.0,21.56,0.0,cloudy,73.4,23.4,55.4,auto,normal,93.46,120,118.25,normal,False,50.0,45.0
2026-03-01 06:30:00,site_tsedge01,6.72,7.83,27.76,26.49,80.0,0.0,25.4,2.97,100.0,19.93,0.0,cloudy,143.8,23.0,55.3,auto,normal,93.09,120,118.26,normal,False,50.0,45.0
2026-03-01 25:70:00,site_tsedge01,10.25,11.02,32.6,32.32,80.0,0.0,24.7,2.97,100.0,21.58,0.0,cloudy,210.9,23.4,52.6,auto,normal,92.94,120,118.27,normal,False,50.0,45.0
2026-03-01 07:00:00,site_tsedge01,13.05,14.84,30.75,29.35,80.0,0.0,25.2,2.86,100.0,15.91,0.0,cloudy,275.0,24.3,50.4,auto,normal,93.13,120,118.28,normal,False,50.0,45.0
2026-03-01 07:15:00,site_tsedge01,18.75,20.01,30.64,31.89,80.0,0.0,24.9,2.92,100.0,10.63,0.0,sunny,335.9,23.6,45.4,auto,normal,92.63,120,118.29,normal,False,50.0,45.0
