timestamp,site_id,pv_forecast_kw,pv_actual_kw,load_kw,load_forecast_kw,battery_soc,battery_power_kw,battery_temperature,electricity_price,contract_capacity_kw,grid_import_kw,grid_export_kw,weather_condition,ghi,temperature,humidity,ems_mode,equipment_status,battery_soh,battery_cycle_count,battery_equivalent_cycle,battery_health_status,battery_is_second_life,battery_rated_capacity_kwh,battery_available_capacity_kwh
2026-03-01 07:00:00,site_sl01,13.44,11.61,28.17,27.38,80.0,0.0,25.8,2.8,80.0,16.56,0.0,cloudy,275.0,24.4,46.7,auto,normal,92.72,120,118.28,normal,True,50.0,45.0
2026-03-01 07:15:00,site_sl01,17.0,15.83,34.76,33.56,80.0,0.0,25.2,3.26,80.0,18.93,0.0,cloudy,335.9,24.0,63.4,auto,normal,92.54,120,118.29,normal,True,50.0,45.0
2026-03-01 07:30:00,site_sl01,17.18,16.65,33.79,33.47,80.0,0.0,24.7,2.82,80.0,17.14,0.0,sunny,393.8,23.8,63.1,auto,normal,92.74,120,118.3,normal,True,50.0,45.0
2026-03-01 07:45:00,site_sl01,19.97,20.62,36.6,36.12,80.0,0.0,24.5,2.76,80.0,15.98,0.0,sunny,448.4,24.8,48.4,auto,normal,93.32,120,118.31,normal,True,50.0,45.0
2026-03-01 08:00:00,site_sl01,24.35,20.33,34.09,33.35,80.0,0.0,25.1,4.94,80.0,13.76,0.0,sunny,500.0,26.1,47.6,auto,normal,92.75,120,118.32,normal,True,50.0,45.0
2026-03-01 08:15:00,site_sl01,22.05,23.14,34.15,34.74,80.0,0.0,24.2,4.77,80.0,11.01,0.0,sunny,548.4,25.2,60.7,auto,normal,93.37,120,118.33,normal,True,50.0,45.0
2026-03-01 08:30:00,site_sl01,28.8,25.64,37.06,38.17,80.0,0.0,24.3,4.89,80.0,11.42,0.0,sunny,593.7,26.0,50.2,auto,normal,92.82,120,118.34,normal,True,50.0,45.0
2026-03-01 08:45:00,site_sl01,27.02,26.41,40.25,42.17,80.0,0.0,25.0,4.81,80.0,13.84,0.0,sunny,635.9,25.3,46.8,auto,normal,93.02,120,118.35,normal,True,50.0,45.0
2026-03-01 09:00:00,site_sl01,29.94,28.56,38.81,37.05,80.0,0.0,24.7,5.16,80.0,10.25,0.0,sunny,675.0,25.8,59.4,auto,normal,92.86,120,118.36,normal,True,50.0,45.0
2026-03-01 09:15:00,site_sl01,25.52,29.71,40.04,39.84,80.0,0.0,24.3,4.94,80.0,10.33,0.0,sunny,710.9,26.7,63.6,auto,normal,92.63,120,118.37,normal,True,50.0,45.0
2026-03-01 09:30:00,site_sl01,33.96,30.01,38.11,37.43,80.0,0.0,24.7,4.82,80.0,8.1,0.0,sunny,743.8,26.4,46.1,auto,normal,93.3,120,118.38,normal,True,50.0,45.0
2026-03-01 09:45:00,site_sl01,33.52,33.29,40.82,42.46,80.0,0.0,24.2,4.76,80.0,7.53,0.0,sunny,773.4,28.0,47.1,auto,normal,92.65,120,118.39,normal,True,50.0,45.0
2026-03-01 10:00:00,site_sl01,41.63,35.33,43.24,41.29,80.0,0.0,25.4,5.12,80.0,7.91,0.0,sunny,800.0,27.0,63.4,auto,normal,93.46,120,118.4,normal,True,50.0,45.0
2026-03-01 10:15:00,site_sl01,42.64,35.99,43.12,44.73,80.0,0.0,25.2,5.3,80.0,7.13,0.0,sunny,823.4,26.7,61.2,auto,normal,92.71,120,118.41,normal,True,50.0,45.0
2026-03-01 10:30:00,site_sl01,47.21,40.5,44.48,42.42,80.0,0.0,25.6,5.04,80.0,3.98,0.0,sunny,843.8,26.9,47.9,auto,normal,92.92,120,118.42,normal,True,50.0,45.0
2026-03-01 10:45:00,site_sl01,38.28,35.12,46.67,44.82,80.0,0.0,25.4,4.82,80.0,11.55,0.0,sunny,860.9,26.9,50.0,auto,normal,93.3,120,118.43,normal,True,50.0,45.0
2026-03-01 11:00:00,site_sl01,36.34,39.85,47.54,46.31,80.0,0.0,24.9,5.07,80.0,7.69,0.0,sunny,875.0,27.3,59.7,auto,normal,93.3,120,118.44,normal,True,50.0,45.0
2026-03-01 11:15:00,site_sl01,35.11,38.18,44.01,44.16,80.0,0.0,25.8,5.28,80.0,5.83,0.0,sunny,885.9,28.8,53.4,auto,normal,93.24,120,118.45,normal,True,50.0,45.0
2026-03-01 11:30:00,site_sl01,35.31,35.96,45.72,44.83,80.0,0.0,25.5,4.8,80.0,9.76,0.0,sunny,893.8,28.7,51.1,auto,normal,93.39,120,118.46,normal,True,50.0,45.0
2026-03-01 11:45:00,site_sl01,38.37,42.11,45.27,46.52,80.0,0.0,25.0,4.96,80.0,3.16,0.0,sunny,898.4,27.0,45.2,auto,normal,92.5,120,118.47,normal,True,50.0,45.0
2026-03-01 12:00:00,site_sl01,46.54,39.38,49.22,46.94,80.0,0.0,25.2,4.86,80.0,9.84,0.0,sunny,900.0,28.1,59.1,auto,normal,92.55,120,118.48,normal,True,50.0,45.0
2026-03-01 12:15:00,site_sl01,43.94,43.73,49.01,49.2,80.0,0.0,25.4,4.79,80.0,5.28,0.0,sunny,898.4,27.9,46.6,auto,normal,92.72,120,118.49,normal,True,50.0,45.0
2026-03-01 12:30:00,site_sl01,45.98,41.9,48.43,48.72,80.0,0.0,25.5,5.08,80.0,6.53,0.0,sunny,893.8,27.4,48.5,auto,normal,92.54,120,118.5,normal,True,50.0,45.0
2026-03-01 12:45:00,site_sl01,38.33,42.28,51.38,51.99,80.0,0.0,24.4,5.08,80.0,9.1,0.0,sunny,885.9,28.4,45.7,auto,normal,93.14,120,118.51,normal,True,50.0,45.0
2026-03-01 13:00:00,site_sl01,41.4,39.4,52.34,51.21,80.0,0.0,25.2,4.71,80.0,12.94,0.0,sunny,875.0,28.5,46.5,auto,normal,93.33,120,118.52,normal,True,50.0,45.0
2026-03-01 13:15:00,site_sl01,32.71,37.04,49.62,49.43,80.0,0.0,24.3,5.24,80.0,12.58,0.0,sunny,860.9,28.2,48.7,auto,normal,92.9,120,118.53,normal,True,50.0,45.0
2026-03-01 13:30:00,site_sl01,37.7,40.16,50.97,51.12,80.0,0.0,25.9,5.2,80.0,10.81,0.0,sunny,843.8,27.9,63.9,auto,normal,93.44,120,118.54,normal,True,50.0,45.0
2026-03-01 13:45:00,site_sl01,40.83,35.96,51.47,49.37,80.0,0.0,25.8,4.98,80.0,15.51,0.0,sunny,823.4,26.7,52.9,auto,normal,93.22,120,118.55,normal,True,50.0,45.0
2026-03-01 14:00:00,site_sl01,38.24,38.2,51.29,51.15,80.0,0.0,25.4,5.06,80.0,13.09,0.0,sunny,800.0,27.0,57.1,auto,normal,93.03,120,118.56,normal,True,50.0,45.0
2026-03-01 14:15:00,site_sl01,42.19,37.22,48.91,48.5,80.0,0.0,24.1,5.03,80.0,11.69,0.0,sunny,773.4,26.6,46.7,auto,normal,92.66,120,118.57,normal,True,50.0,45.0
2026-03-01 14:30:00,site_sl01,33.1,32.09,52.81,50.63,80.0,0.0,25.6,4.96,80.0,20.72,0.0,sunny,743.8,27.7,45.3,auto,normal,92.97,120,118.58,normal,True,50.0,45.0
2026-03-01 14:45:00,site_sl01,33.83,33.02,47.83,47.53,80.0,0.0,24.3,4.8,80.0,14.81,0.0,sunny,710.9,26.7,49.9,auto,normal,93.14,120,118.59,normal,True,50.0,45.0
2026-03-01 15:00:00,site_sl01,32.17,31.88,48.79,49.2,80.0,0.0,24.9,5.22,80.0,16.91,0.0,sunny,675.0,26.9,49.8,auto,normal,92.55,120,118.6,normal,True,50.0,45.0
2026-03-01 15:15:00,site_sl01,30.49,31.08,51.85,50.08,80.0,0.0,24.8,5.04,80.0,20.77,0.0,sunny,635.9,26.9,45.3,auto,normal,93.22,120,118.61,normal,True,50.0,45.0
2026-03-01 15:30:00,site_sl01,27.18,26.16,48.08,46.51,80.0,0.0,24.1,4.72,80.0,21.92,0.0,sunny,593.7,25.0,56.1,auto,normal,92.97,120,118.62,normal,True,50.0,45.0
2026-03-01 15:45:00,site_sl01,21.78,22.92,50.23,48.79,80.0,0.0,25.2,4.73,80.0,27.31,0.0,sunny,548.4,26.2,50.9,auto,normal,93.12,120,118.63,normal,True,50.0,45.0
2026-03-01 16:00:00,site_sl01,24.2,21.15,47.6,48.53,80.0,20.0,31.6,8.08,80.0,6.45,0.0,sunny,500.0,25.6,57.8,auto,normal,92.71,120,118.64,normal,True,50.0,45.0
2026-03-01 16:15:00,site_sl01,18.18,19.46,47.23,46.11,70.0,20.0,30.3,7.94,80.0,7.77,0.0,sunny,448.4,25.1,58.7,auto,normal,93.12,120,118.65,normal,True,50.0,45.0
2026-03-01 16:30:00,site_sl01,17.68,16.0,48.84,48.84,60.0,20.0,31.9,8.07,80.0,12.84,0.0,cloudy,393.8,25.2,47.8,auto,normal,93.06,120,118.66,normal,True,50.0,45.0
2026-03-01 16:45:00,site_sl01,15.21,15.51,45.11,42.89,50.0,20.0,31.8,7.86,80.0,9.6,0.0,cloudy,335.9,23.9,62.8,auto,normal,93.13,120,118.67,normal,True,50.0,45.0
2026-03-01 17:00:00,site_sl01,11.59,11.14,45.09,44.54,40.0,20.0,31.4,7.87,80.0,13.95,0.0,cloudy,275.0,23.3,54.4,auto,normal,93.05,120,118.68,normal,True,50.0,45.0
2026-03-01 17:15:00,site_sl01,8.4,9.31,46.37,45.69,30.0,0.0,24.3,7.75,80.0,37.06,0.0,cloudy,210.9,22.9,58.4,auto,normal,92.75,120,118.69,normal,True,50.0,45.0
2026-03-01 17:30:00,site_sl01,8.26,7.03,41.21,42.01,30.0,0.0,25.3,8.2,80.0,34.18,0.0,cloudy,143.8,22.5,54.1,auto,normal,92.85,120,118.7,normal,True,50.0,45.0
2026-03-01 17:45:00,site_sl01,3.09,3.2,42.37,43.92,30.0,0.0,24.8,7.76,80.0,39.17,0.0,cloudy,73.4,22.9,54.9,auto,normal,92.59,120,118.71,normal,True,50.0,45.0
2026-03-01 18:00:00,site_sl01,0.0,0.0,43.06,44.08,30.0,0.0,25.1,8.13,80.0,43.06,0.0,cloudy,0.0,22.4,48.9,auto,normal,92.69,120,118.72,normal,True,50.0,45.0
2026-03-01 18:15:00,site_sl01,0.0,0.0,40.06,39.03,30.0,0.0,25.8,7.77,80.0,40.06,0.0,cloudy,0.0,21.2,45.1,auto,normal,93.07,120,118.73,normal,True,50.0,45.0
2026-03-01 18:30:00,site_sl01,0.0,0.0,41.47,40.06,30.0,0.0,25.3,7.84,80.0,41.47,0.0,cloudy,0.0,21.5,56.1,auto,normal,92.65,120,118.74,normal,True,50.0,45.0
2026-03-01 18:45:00,site_sl01,0.0,0.0,40.59,39.58,30.0,0.0,24.2,7.73,80.0,40.59,0.0,cloudy,0.0,23.0,48.1,auto,normal,93.31,120,118.75,normal,True,50.0,45.0
2026-03-01 19:00:00,site_sl01,0.0,0.0,40.3,38.56,30.0,0.0,24.3,7.85,80.0,40.3,0.0,cloudy,0.0,22.0,45.1,auto,normal,93.22,120,118.76,normal,True,50.0,45.0
2026-03-01 19:15:00,site_sl01,0.0,0.0,39.09,40.25,30.0,0.0,24.6,7.7,80.0,39.09,0.0,cloudy,0.0,21.8,59.2,auto,normal,93.06,120,118.77,normal,True,50.0,45.0
2026-03-01 19:30:00,site_sl01,0.0,0.0,37.65,35.78,30.0,0.0,24.3,7.72,80.0,37.65,0.0,cloudy,0.0,21.8,57.8,auto,normal,92.56,120,118.78,normal,True,50.0,45.0
2026-03-01 19:45:00,site_sl01,0.0,0.0,34.48,34.83,30.0,0.0,25.4,8.1,80.0,34.48,0.0,cloudy,0.0,23.0,57.5,auto,normal,93.33,120,118.79,normal,True,50.0,45.0
2026-03-01 20:00:00,site_sl01,0.0,0.0,34.42,33.05,30.0,0.0,24.4,8.05,80.0,34.42,0.0,cloudy,0.0,21.3,62.6,auto,normal,93.16,120,118.8,normal,True,50.0,45.0
2026-03-01 20:15:00,site_sl01,0.0,0.0,31.96,30.63,30.0,0.0,25.3,7.83,80.0,31.96,0.0,cloudy,0.0,22.7,64.0,auto,normal,93.03,120,118.81,normal,True,50.0,45.0
2026-03-01 20:30:00,site_sl01,0.0,0.0,31.73,31.46,30.0,0.0,25.7,8.07,80.0,31.73,0.0,cloudy,0.0,21.5,54.9,auto,normal,92.78,120,118.82,normal,True,50.0,45.0
2026-03-01 20:45:00,site_sl01,0.0,0.0,34.79,35.77,30.0,0.0,24.1,8.22,80.0,34.79,0.0,cloudy,0.0,22.8,48.4,auto,normal,92.9,120,118.83,normal,True,50.0,45.0
2026-03-01 21:00:00,site_sl01,0.0,0.0,28.27,27.96,30.0,0.0,25.3,8.04,80.0,28.27,0.0,cloudy,0.0,21.7,48.9,auto,normal,92.76,120,118.84,normal,True,50.0,45.0
2026-03-01 21:15:00,site_sl01,0.0,0.0,30.94,31.66,30.0,0.0,25.0,8.07,80.0,30.94,0.0,cloudy,0.0,21.9,54.8,auto,normal,92.72,120,118.85,normal,True,50.0,45.0
2026-03-01 21:30:00,site_sl01,0.0,0.0,28.81,28.32,30.0,0.0,25.9,8.07,80.0,28.81,0.0,cloudy,0.0,22.2,57.1,auto,normal,93.37,120,118.86,normal,True,50.0,45.0
2026-03-01 21:45:00,site_sl01,0.0,0.0,31.0,31.76,30.0,0.0,24.9,8.04,80.0,31.0,0.0,cloudy,0.0,22.0,46.9,auto,normal,93.43,120,118.87,normal,True,50.0,45.0
2026-03-01 22:00:00,site_sl01,0.0,0.0,26.83,26.27,30.0,-20.0,30.5,3.08,80.0,46.83,0.0,cloudy,0.0,21.4,57.8,auto,normal,92.73,120,118.88,normal,True,50.0,45.0
2026-03-01 22:15:00,site_sl01,0.0,0.0,25.44,25.95,40.0,-20.0,31.4,3.17,80.0,45.44,0.0,cloudy,0.0,22.4,52.3,auto,normal,93.01,120,118.89,normal,True,50.0,45.0
2026-03-01 22:30:00,site_sl01,0.0,0.0,25.12,26.36,50.0,-20.0,30.1,3.13,80.0,45.12,0.0,cloudy,0.0,22.3,59.8,auto,normal,92.58,120,118.9,normal,True,50.0,45.0
2026-03-01 22:45:00,site_sl01,0.0,0.0,25.98,25.76,60.0,-20.0,31.6,3.15,80.0,45.98,0.0,cloudy,0.0,21.1,63.8,auto,normal,92.69,120,118.91,normal,True,50.0,45.0
2026-03-01 23:00:00,site_sl01,0.0,0.0,27.3,26.12,70.0,-20.0,31.3,3.27,80.0,47.3,0.0,cloudy,0.0,22.7,46.0,auto,normal,92.97,120,118.92,normal,True,50.0,45.0
2026-03-01 23:15:00,site_sl01,0.0,0.0,21.6,22.01,80.0,0.0,24.5,3.24,80.0,21.6,0.0,cloudy,0.0,21.3,53.6,auto,normal,93.46,120,118.93,normal,True,50.0,45.0
2026-03-01 23:30:00,site_sl01,0.0,0.0,21.85,22.74,80.0,0.0,25.3,2.98,80.0,21.85,0.0,cloudy,0.0,21.7,65.0,auto,normal,93.15,120,118.94,normal,True,50.0,45.0
2026-03-01 23:45:00,site_sl01,0.0,0.0,23.83,22.64,80.0,0.0,25.0,2.94,80.0,23.83,0.0,cloudy,0.0,22.2,59.0,auto,normal,93.14,120,118.95,normal,True,50.0,45.0
