timestamp,site_id,pv_forecast_kw,pv_actual_kw,load_kw,load_forecast_kw,battery_soc,battery_power_kw,battery_temperature,electricity_price,contract_capacity_kw,grid_import_kw,grid_export_kw,weather_condition,ghi,temperature,humidity,ems_mode,equipment_status,battery_soh,battery_cycle_count,battery_equivalent_cycle,battery_health_status,battery_is_second_life,battery_rated_capacity_kwh,battery_available_capacity_kwh
2026-03-01 02:30:00,site_001,0.0,0.0,18.86,19.49,80.0,0.0,24.4,2.98,100.0,18.86,0.0,cloudy,0.0,21.1,56.6,auto,normal,92.89,120,118.1,normal,False,50.0,45.0
2026-03-01 02:45:00,site_001,0.0,0.0,22.09,22.22,80.0,0.0,24.5,3.17,100.0,22.09,0.0,cloudy,0.0,21.6,48.8,auto,normal,92.95,120,118.11,normal,False,50.0,45.0
2026-03-01 03:00:00,site_001,0.0,0.0,19.41,19.64,80.0,0.0,24.1,3.08,100.0,19.41,0.0,cloudy,0.0,22.5,56.0,auto,normal,93.3,120,118.12,normal,False,50.0,45.0
2026-03-01 03:15:00,site_001,0.0,0.0,22.26,22.69,80.0,0.0,24.6,2.78,100.0,22.26,0.0,cloudy,0.0,22.3,51.8,auto,normal,92.93,120,118.13,normal,False,50.0,45.0
2026-03-01 03:30:00,site_001,0.0,0.0,21.7,21.23,80.0,0.0,24.9,2.83,100.0,21.7,0.0,cloudy,0.0,21.3,54.4,auto,normal,93.02,120,118.14,normal,False,50.0,45.0
2026-03-01 03:45:00,site_001,0.0,0.0,24.51,23.91,80.0,0.0,24.2,3.12,100.0,24.51,0.0,cloudy,0.0,21.7,46.7,auto,normal,92.98,120,118.15,normal,False,50.0,45.0
2026-03-01 04:00:00,site_001,0.0,0.0,19.72,20.25,80.0,0.0,25.9,2.72,100.0,19.72,0.0,cloudy,0.0,21.1,59.3,auto,normal,92.76,120,118.16,normal,False,50.0,45.0
2026-03-01 04:15:00,site_001,0.0,0.0,24.5,24.05,80.0,0.0,24.9,3.11,100.0,24.5,0.0,cloudy,0.0,22.8,50.2,auto,normal,93.09,120,118.17,normal,False,50.0,45.0
2026-03-01 04:30:00,site_001,0.0,0.0,20.38,19.42,80.0,0.0,25.1,3.02,100.0,20.38,0.0,cloudy,0.0,22.6,51.6,auto,normal,92.67,120,118.18,normal,False,50.0,45.0
2026-03-01 04:45:00,site_001,0.0,0.0,24.56,24.47,80.0,0.0,24.6,2.93,100.0,24.56,0.0,cloudy,0.0,21.5,48.2,auto,normal,92.61,120,118.19,normal,False,50.0,45.0
2026-03-01 05:00:00,site_001,0.0,0.0,24.62,25.51,80.0,0.0,25.8,2.95,100.0,24.62,0.0,cloudy,0.0,21.8,50.0,auto,normal,93.08,120,118.2,normal,False,50.0,45.0
2026-03-01 05:15:00,site_001,0.0,0.0,23.58,23.4,80.0,0.0,25.7,2.99,100.0,23.58,0.0,cloudy,0.0,22.5,47.9,auto,normal,93.2,120,118.21,normal,False,50.0,45.0
2026-03-01 05:30:00,site_001,0.0,0.0,24.45,24.6,80.0,0.0,25.0,2.76,100.0,24.45,0.0,cloudy,0.0,22.1,64.8,auto,normal,92.61,120,118.22,normal,False,50.0,45.0
2026-03-01 05:45:00,site_001,0.0,0.0,25.99,27.03,80.0,0.0,24.0,3.26,100.0,25.99,0.0,cloudy,0.0,21.2,61.2,auto,normal,93.0,120,118.23,normal,False,50.0,45.0
2026-03-01 06:00:00,site_001,0.0,0.0,27.4,26.44,80.0,0.0,25.3,2.95,100.0,27.4,0.0,cloudy,0.0,22.6,60.0,auto,normal,92.62,120,118.24,normal,False,50.0,45.0
2026-03-01 06:15:00,site_001,4.91,5.38,26.31,25.48,80.0,0.0,24.7,3.1,100.0,20.93,0.0,cloudy,73.4,22.9,46.7,auto,normal,92.84,120,118.25,normal,False,50.0,45.0
2026-03-01 06:30:00,site_001,9.0,8.68,28.9,27.51,80.0,0.0,24.3,2.76,100.0,20.22,0.0,cloudy,143.8,22.0,50.0,auto,normal,93.16,120,118.26,normal,False,50.0,45.0
2026-03-01 06:45:00,site_001,13.49,14.34,27.71,27.31,80.0,0.0,24.9,3.23,100.0,13.37,0.0,cloudy,210.9,24.1,63.4,auto,normal,93.17,120,118.27,normal,False,50.0,45.0
2026-03-01 07:00:00,site_001,21.5,20.05,31.11,29.96,80.0,0.0,25.5,3.12,100.0,11.06,0.0,cloudy,275.0,23.8,62.9,auto,normal,92.92,120,118.28,normal,False,50.0,45.0
2026-03-01 07:15:00,site_001,20.03,20.68,32.31,32.55,80.0,0.0,25.3,2.85,100.0,11.63,0.0,cloudy,335.9,24.4,48.6,auto,normal,93.33,120,118.29,normal,False,50.0,45.0
2026-03-01 07:30:00,site_001,29.34,24.8,32.37,31.83,80.0,0.0,24.2,3.24,100.0,7.57,0.0,sunny,393.8,25.0,56.9,auto,normal,93.36,120,118.3,normal,False,50.0,45.0
2026-03-01 07:45:00,site_001,30.29,30.2,33.98,32.59,80.0,0.0,25.8,3.23,100.0,3.78,0.0,sunny,448.4,25.8,58.4,auto,normal,92.71,120,118.31,normal,False,50.0,45.0
2026-03-01 08:00:00,site_001,36.7,34.82,35.41,36.21,80.0,0.0,25.0,4.98,100.0,0.59,0.0,sunny,500.0,25.3,53.3,auto,normal,93.44,120,118.32,normal,False,50.0,45.0
2026-03-01 08:15:00,site_001,38.97,36.95,36.11,37.04,80.0,-0.84,26.1,4.87,100.0,0.0,0.0,sunny,548.4,25.2,51.6,auto,normal,92.74,120,118.33,normal,False,50.0,45.0
2026-03-01 08:30:00,site_001,39.75,39.96,35.04,36.47,80.42,-4.92,26.3,5.2,100.0,0.0,0.0,sunny,593.7,25.8,50.1,auto,normal,93.41,120,118.34,normal,False,50.0,45.0
2026-03-01 08:45:00,site_001,46.01,38.59,36.25,35.72,82.88,-2.34,26.5,4.7,100.0,0.0,0.0,sunny,635.9,27.0,59.2,auto,normal,93.1,120,118.35,normal,False,50.0,45.0
2026-03-01 09:00:00,site_001,40.79,47.15,37.48,37.64,84.05,-9.67,28.6,5.27,100.0,0.0,0.0,sunny,675.0,26.8,51.5,auto,normal,93.44,120,118.36,normal,False,50.0,45.0
2026-03-01 09:15:00,site_001,50.74,45.7,42.82,43.41,88.88,-2.88,24.9,5.28,100.0,0.0,0.0,sunny,710.9,26.8,59.4,auto,normal,92.83,120,118.37,normal,False,50.0,45.0
2026-03-01 09:30:00,site_001,42.75,45.36,40.75,42.28,90.32,0.0,25.8,4.75,100.0,0.0,4.61,sunny,743.8,27.1,45.5,auto,normal,93.34,120,118.38,normal,False,50.0,45.0
2026-03-01 09:45:00,site_001,49.05,56.29,42.88,44.79,90.32,0.0,25.4,5.27,100.0,0.0,13.41,sunny,773.4,27.1,55.7,auto,normal,92.84,120,118.39,normal,False,50.0,45.0
2026-03-01 10:00:00,site_001,50.24,55.04,40.72,40.05,90.32,0.0,25.2,4.87,100.0,0.0,14.32,sunny,800.0,28.2,62.7,auto,normal,93.2,120,118.4,normal,False,50.0,45.0
2026-03-01 10:15:00,site_001,60.55,54.41,43.45,42.22,90.32,0.0,24.0,5.19,100.0,0.0,10.96,sunny,823.4,28.4,47.5,auto,normal,93.24,120,118.41,normal,False,50.0,45.0
2026-03-01 10:30:00,site_001,68.76,58.87,43.76,42.78,90.32,0.0,25.3,5.22,100.0,0.0,15.11,sunny,843.8,27.3,45.1,auto,normal,93.33,120,118.42,normal,False,50.0,45.0
2026-03-01 10:45:00,site_001,64.08,57.14,43.11,42.08,90.32,0.0,25.3,4.81,100.0,0.0,14.03,sunny,860.9,26.7,59.5,auto,normal,93.13,120,118.43,normal,False,50.0,45.0
2026-03-01 11:00:00,site_001,51.24,53.96,43.92,45.13,90.32,0.0,25.7,4.91,100.0,0.0,10.04,sunny,875.0,27.2,48.8,auto,normal,92.94,120,118.44,normal,False,50.0,45.0
2026-03-01 11:15:00,site_001,61.73,60.3,44.72,45.27,90.32,0.0,24.8,5.27,100.0,0.0,15.58,sunny,885.9,27.4,56.3,auto,normal,92.5,120,118.45,normal,False,50.0,45.0
2026-03-01 11:30:00,site_001,55.74,62.53,48.33,46.49,90.32,0.0,24.1,5.17,100.0,0.0,14.2,sunny,893.8,27.8,45.1,auto,normal,93.22,120,118.46,normal,False,50.0,45.0
2026-03-01 11:45:00,site_001,62.62,62.82,48.94,49.56,90.32,0.0,25.5,5.12,100.0,0.0,13.88,sunny,898.4,28.3,54.9,auto,normal,93.07,120,118.47,normal,False,50.0,45.0
2026-03-01 12:00:00,site_001,57.0,60.62,50.19,51.0,90.32,0.0,24.7,4.84,100.0,0.0,10.43,sunny,900.0,28.3,53.3,auto,normal,92.61,120,118.48,normal,False,50.0,45.0
2026-03-01 12:15:00,site_001,56.0,65.03,47.47,47.44,90.32,0.0,24.7,5.14,100.0,0.0,17.56,sunny,898.4,27.9,45.4,auto,normal,93.2,120,118.49,normal,False,50.0,45.0
2026-03-01 12:30:00,site_001,61.77,64.89,48.97,50.13,90.32,0.0,25.3,4.72,100.0,0.0,15.92,sunny,893.8,28.8,50.9,auto,normal,92.88,120,118.5,normal,False,50.0,45.0
2026-03-01 12:45:00,site_001,74.6,63.49,50.56,48.39,90.32,0.0,24.1,4.86,100.0,0.0,12.93,sunny,885.9,27.1,54.1,auto,normal,93.16,120,118.51,normal,False,50.0,45.0
2026-03-01 13:00:00,site_001,58.87,56.84,49.86,50.8,90.32,0.0,24.1,4.85,100.0,0.0,6.98,sunny,875.0,27.7,55.3,auto,normal,92.95,120,118.52,normal,False,50.0,45.0
2026-03-01 13:15:00,site_001,51.77,54.73,51.87,49.57,90.32,0.0,25.9,4.73,100.0,0.0,2.86,sunny,860.9,28.4,51.4,auto,normal,93.3,120,118.53,normal,False,50.0,45.0
2026-03-01 13:30:00,site_001,50.36,56.59,47.0,48.67,90.32,0.0,25.7,4.98,100.0,0.0,9.59,sunny,843.8,28.0,58.1,auto,normal,93.23,120,118.54,normal,False,50.0,45.0
2026-03-01 13:45:00,site_001,65.88,56.59,51.15,51.32,90.32,0.0,25.6,4.72,100.0,0.0,5.44,sunny,823.4,27.6,60.0,auto,normal,93.38,120,118.55,normal,False,50.0,45.0
2026-03-01 14:00:00,site_001,43.85,49.71,47.79,49.42,90.32,0.0,25.0,5.29,100.0,0.0,1.92,sunny,800.0,27.7,47.1,auto,normal,93.38,120,118.56,normal,False,50.0,45.0
2026-03-01 14:15:00,site_001,45.05,52.18,50.06,48.29,90.32,0.0,24.8,4.99,100.0,0.0,2.12,sunny,773.4,26.2,63.3,auto,normal,92.5,120,118.57,normal,False,50.0,45.0
2026-03-01 14:30:00,site_001,43.56,48.98,49.23,47.75,90.32,0.0,24.4,5.16,100.0,0.25,0.0,sunny,743.8,27.4,52.2,auto,normal,93.11,120,118.58,normal,False,50.0,45.0
2026-03-01 14:45:00,site_001,47.51,42.67,49.43,51.09,90.32,0.0,24.1,5.02,100.0,6.76,0.0,sunny,710.9,26.8,57.1,auto,normal,93.48,120,118.59,normal,False,50.0,45.0
2026-03-01 15:00:00,site_001,52.1,44.27,51.1,49.0,90.32,0.0,25.6,4.77,100.0,6.83,0.0,sunny,675.0,27.2,63.4,auto,normal,92.52,120,118.6,normal,False,50.0,45.0
2026-03-01 15:15:00,site_001,36.71,41.55,46.75,45.91,90.32,0.0,24.5,4.97,100.0,5.2,0.0,sunny,635.9,25.6,58.8,auto,normal,93.26,120,118.61,normal,False,50.0,45.0
2026-03-01 15:30:00,site_001,46.42,43.25,46.15,47.45,90.32,0.0,25.5,4.7,100.0,2.9,0.0,sunny,593.7,25.8,53.5,auto,normal,92.78,120,118.62,normal,False,50.0,45.0
2026-03-01 15:45:00,site_001,35.9,33.3,51.08,52.89,90.32,0.0,24.1,4.88,100.0,17.78,0.0,sunny,548.4,26.6,60.1,auto,normal,93.06,120,118.63,normal,False,50.0,45.0
2026-03-01 16:00:00,site_001,37.43,36.19,47.91,46.19,90.32,20.0,30.5,8.08,100.0,0.0,8.28,sunny,500.0,25.0,51.5,auto,normal,92.58,120,118.64,normal,False,50.0,45.0
2026-03-01 16:15:00,site_001,27.53,32.34,46.94,44.9,80.32,20.0,30.9,7.81,100.0,0.0,5.4,sunny,448.4,25.4,45.6,auto,normal,93.15,120,118.65,normal,False,50.0,45.0
2026-03-01 16:30:00,site_001,29.24,26.77,44.81,45.39,70.32,20.0,30.8,8.25,100.0,0.0,1.96,sunny,393.8,25.5,58.5,auto,normal,93.35,120,118.66,normal,False,50.0,45.0
2026-03-01 16:45:00,site_001,21.0,20.99,46.3,45.0,60.32,20.0,30.4,8.08,100.0,5.31,0.0,cloudy,335.9,24.3,52.8,auto,normal,93.25,120,118.67,normal,False,50.0,45.0
2026-03-01 17:00:00,site_001,22.82,19.4,46.6,45.65,50.32,20.0,31.6,7.72,100.0,7.2,0.0,cloudy,275.0,23.9,62.0,auto,normal,93.21,120,118.68,normal,False,50.0,45.0
2026-03-01 17:15:00,site_001,15.72,13.11,47.26,45.15,40.32,20.0,30.1,7.96,100.0,14.15,0.0,cloudy,210.9,23.4,45.6,auto,normal,93.39,120,118.69,normal,False,50.0,45.0
2026-03-01 17:30:00,site_001,9.91,9.24,43.48,42.85,30.32,10.65,28.4,8.24,100.0,23.59,0.0,cloudy,143.8,22.5,59.4,auto,normal,93.07,120,118.7,normal,False,50.0,45.0
2026-03-01 17:45:00,site_001,4.51,5.06,41.11,42.4,25.0,0.0,25.1,7.85,100.0,36.05,0.0,cloudy,73.4,22.5,54.0,auto,normal,92.72,120,118.71,normal,False,50.0,45.0
2026-03-01 18:00:00,site_001,0.0,0.0,44.04,44.38,25.0,0.0,25.0,7.77,100.0,44.04,0.0,cloudy,0.0,22.4,45.7,auto,normal,93.03,120,118.72,normal,False,50.0,45.0
2026-03-01 18:15:00,site_001,0.0,0.0,40.46,38.56,25.0,0.0,24.4,7.87,100.0,40.46,0.0,cloudy,0.0,22.0,53.1,auto,normal,93.32,120,118.73,normal,False,50.0,45.0
2026-03-01 18:30:00,site_001,0.0,0.0,42.03,40.24,25.0,0.0,25.3,7.99,100.0,42.03,0.0,cloudy,0.0,21.6,61.2,auto,normal,92.81,120,118.74,normal,False,50.0,45.0
2026-03-01 18:45:00,site_001,0.0,0.0,41.63,43.26,25.0,0.0,25.4,7.94,100.0,41.63,0.0,cloudy,0.0,21.8,62.7,auto,normal,92.91,120,118.75,normal,False,50.0,45.0
2026-03-01 19:00:00,site_001,0.0,0.0,41.66,42.21,25.0,0.0,25.1,7.85,100.0,41.66,0.0,cloudy,0.0,21.2,57.7,auto,normal,93.32,120,118.76,normal,False,50.0,45.0
2026-03-01 19:15:00,site_001,0.0,0.0,35.95,34.79,25.0,0.0,25.2,7.98,100.0,35.95,0.0,cloudy,0.0,21.0,59.2,auto,normal,92.56,120,118.77,normal,False,50.0,45.0
2026-03-01 19:30:00,site_001,0.0,0.0,35.53,35.95,25.0,0.0,25.1,7.99,100.0,35.53,0.0,cloudy,0.0,22.9,62.7,auto,normal,92.55,120,118.78,normal,False,50.0,45.0
2026-03-01 19:45:00,site_001,0.0,0.0,35.31,36.36,25.0,0.0,24.9,8.12,100.0,35.31,0.0,cloudy,0.0,21.8,63.8,auto,normal,92.84,120,118.79,normal,False,50.0,45.0
2026-03-01 20:00:00,site_001,0.0,0.0,36.91,38.11,25.0,0.0,25.2,8.3,100.0,36.91,0.0,cloudy,0.0,22.4,55.3,auto,normal,93.35,120,118.8,normal,False,50.0,45.0
2026-03-01 20:15:00,site_001,0.0,0.0,33.63,34.13,25.0,0.0,25.0,8.08,100.0,33.63,0.0,cloudy,0.0,22.3,45.7,auto,normal,92.62,120,118.81,normal,False,50.0,45.0
2026-03-01 20:30:00,site_001,0.0,0.0,32.65,31.48,25.0,0.0,24.6,7.75,100.0,32.65,0.0,cloudy,0.0,21.5,58.1,auto,normal,93.05,120,118.82,normal,False,50.0,45.0
2026-03-01 20:45:00,site_001,0.0,0.0,34.11,35.3,25.0,0.0,25.7,7.79,100.0,34.11,0.0,cloudy,0.0,21.6,46.0,auto,normal,93.17,120,118.83,normal,False,50.0,45.0
2026-03-01 21:00:00,site_001,0.0,0.0,28.84,29.34,25.0,0.0,24.7,7.88,100.0,28.84,0.0,cloudy,0.0,22.3,46.3,auto,normal,92.55,120,118.84,normal,False,50.0,45.0
2026-03-01 21:15:00,site_001,0.0,0.0,27.83,28.73,25.0,0.0,24.2,8.26,100.0,27.83,0.0,cloudy,0.0,22.0,55.1,auto,normal,93.34,120,118.85,normal,False,50.0,45.0
2026-03-01 21:30:00,site_001,0.0,0.0,26.81,26.74,25.0,0.0,25.3,7.74,100.0,26.81,0.0,cloudy,0.0,22.3,57.2,auto,normal,93.29,120,118.86,normal,False,50.0,45.0
2026-03-01 21:45:00,site_001,0.0,0.0,28.43,29.48,25.0,0.0,25.7,8.09,100.0,28.43,0.0,cloudy,0.0,22.2,46.9,auto,normal,92.53,120,118.87,normal,False,50.0,45.0
2026-03-01 22:00:00,site_001,0.0,0.0,25.76,26.54,25.0,-20.0,30.2,2.94,100.0,45.76,0.0,cloudy,0.0,21.9,57.9,auto,normal,92.97,120,118.88,normal,False,50.0,45.0
2026-03-01 22:15:00,site_001,0.0,0.0,25.82,25.38,35.0,-20.0,30.1,2.85,100.0,45.82,0.0,cloudy,0.0,22.3,59.8,auto,normal,92.92,120,118.89,normal,False,50.0,45.0
2026-03-01 22:30:00,site_001,0.0,0.0,25.83,24.94,45.0,-20.0,30.6,3.09,100.0,45.83,0.0,cloudy,0.0,21.9,63.5,auto,normal,93.24,120,118.9,normal,False,50.0,45.0
2026-03-01 22:45:00,site_001,0.0,0.0,25.29,25.6,55.0,-20.0,30.5,3.15,100.0,45.29,0.0,cloudy,0.0,21.1,54.0,auto,normal,92.53,120,118.91,normal,False,50.0,45.0
2026-03-01 23:00:00,site_001,0.0,0.0,23.74,23.04,65.0,-20.0,30.3,3.16,100.0,43.74,0.0,cloudy,0.0,22.1,64.3,auto,normal,92.84,120,118.92,normal,False,50.0,45.0
2026-03-01 23:15:00,site_001,0.0,0.0,21.55,21.22,75.0,-10.0,27.6,2.83,100.0,31.55,0.0,cloudy,0.0,22.9,49.1,auto,normal,92.55,120,118.93,normal,False,50.0,45.0
2026-03-01 23:30:00,site_001,0.0,0.0,25.01,24.33,80.0,0.0,24.8,2.82,100.0,25.01,0.0,cloudy,0.0,22.5,56.4,auto,normal,93.01,120,118.94,normal,False,50.0,45.0
2026-03-01 23:45:00,site_001,0.0,0.0,24.72,24.45,80.0,0.0,24.4,2.81,100.0,24.72,0.0,cloudy,0.0,21.5,49.7,auto,normal,92.57,120,118.95,normal,False,50.0,45.0
2026-03-01 00:00:00,site_002,0.0,0.0,23.87,22.86,50.0,-20.0,31.8,3.1,150.0,43.87,0.0,cloudy,0.0,21.0,53.4,auto,normal,92.5,120,118.0,normal,False,50.0,45.0
2026-03-01 00:15:00,site_002,0.0,0.0,18.66,19.39,60.0,-20.0,31.3,3.07,150.0,38.66,0.0,cloudy,0.0,21.2,62.9,auto,normal,92.56,120,118.01,normal,False,50.0,45.0
2026-03-01 00:30:00,site_002,0.0,0.0,19.14,19.61,70.0,-20.0,30.6,2.74,150.0,39.14,0.0,cloudy,0.0,21.6,52.5,auto,normal,93.38,120,118.02,normal,False,50.0,45.0
2026-03-01 00:45:00,site_002,0.0,0.0,19.38,19.12,80.0,0.0,25.0,3.13,150.0,19.38,0.0,cloudy,0.0,21.2,45.6,auto,normal,92.77,120,118.03,normal,False,50.0,45.0
2026-03-01 01:00:00,site_002,0.0,0.0,22.49,22.96,80.0,0.0,24.2,3.02,150.0,22.49,0.0,cloudy,0.0,22.9,62.2,auto,normal,93.12,120,118.04,normal,False,50.0,45.0
2026-03-01 01:15:00,site_002,0.0,0.0,17.95,17.51,80.0,0.0,25.7,3.11,150.0,17.95,0.0,cloudy,0.0,22.1,56.2,auto,normal,92.91,120,118.05,normal,False,50.0,45.0
2026-03-01 01:30:00,site_002,0.0,0.0,23.04,22.26,80.0,0.0,25.7,3.16,150.0,23.04,0.0,cloudy,0.0,21.4,50.3,auto,normal,93.36,120,118.06,normal,False,50.0,45.0
2026-03-01 01:45:00,site_002,0.0,0.0,21.73,22.61,80.0,0.0,24.6,3.09,150.0,21.73,0.0,cloudy,0.0,22.9,52.1,auto,normal,93.47,120,118.07,normal,False,50.0,45.0
2026-03-01 02:00:00,site_002,0.0,0.0,19.5,20.23,80.0,0.0,24.6,3.09,150.0,19.5,0.0,cloudy,0.0,22.4,57.9,auto,normal,92.6,120,118.08,normal,False,50.0,45.0
2026-03-01 02:15:00,site_002,0.0,0.0,20.78,20.42,80.0,0.0,24.7,3.26,150.0,20.78,0.0,cloudy,0.0,22.0,60.2,auto,normal,92.63,120,118.09,normal,False,50.0,45.0
2026-03-01 02:30:00,site_002,0.0,0.0,21.21,21.75,80.0,0.0,24.9,3.14,150.0,21.21,0.0,cloudy,0.0,22.6,54.0,auto,normal,93.16,120,118.1,normal,False,50.0,45.0
2026-03-01 02:45:00,site_002,0.0,0.0,22.0,21.1,80.0,0.0,25.5,2.97,150.0,22.0,0.0,cloudy,0.0,22.5,53.8,auto,normal,92.83,120,118.11,normal,False,50.0,45.0
2026-03-01 03:00:00,site_002,0.0,0.0,18.98,18.65,80.0,0.0,25.2,3.21,150.0,18.98,0.0,cloudy,0.0,21.8,64.8,auto,normal,92.81,120,118.12,normal,False,50.0,45.0
2026-03-01 03:15:00,site_002,0.0,0.0,23.07,23.66,80.0,0.0,25.7,3.14,150.0,23.07,0.0,cloudy,0.0,22.2,64.0,auto,normal,92.78,120,118.13,normal,False,50.0,45.0
2026-03-01 03:30:00,site_002,0.0,0.0,22.44,21.78,80.0,0.0,25.1,3.06,150.0,22.44,0.0,cloudy,0.0,21.4,59.1,auto,normal,92.86,120,118.14,normal,False,50.0,45.0
2026-03-01 03:45:00,site_002,0.0,0.0,19.14,18.25,80.0,0.0,25.5,2.92,150.0,19.14,0.0,cloudy,0.0,22.1,46.8,auto,normal,92.66,120,118.15,normal,False,50.0,45.0
2026-03-01 04:00:00,site_002,0.0,0.0,19.09,19.36,80.0,0.0,25.5,2.92,150.0,19.09,0.0,cloudy,0.0,21.6,60.8,auto,normal,92.65,120,118.16,normal,False,50.0,45.0
2026-03-01 04:15:00,site_002,0.0,0.0,23.38,24.25,80.0,0.0,24.4,3.26,150.0,23.38,0.0,cloudy,0.0,22.9,57.5,auto,normal,92.93,120,118.17,normal,False,50.0,45.0
2026-03-01 04:30:00,site_002,0.0,0.0,25.01,25.4,80.0,0.0,24.3,3.1,150.0,25.01,0.0,cloudy,0.0,21.9,46.4,auto,normal,93.4,120,118.18,normal,False,50.0,45.0
2026-03-01 04:45:00,site_002,0.0,0.0,24.74,25.97,80.0,0.0,24.5,3.09,150.0,24.74,0.0,cloudy,0.0,21.4,57.8,auto,normal,92.61,120,118.19,normal,False,50.0,45.0
2026-03-01 05:00:00,site_002,0.0,0.0,26.24,25.34,80.0,0.0,24.9,2.99,150.0,26.24,0.0,cloudy,0.0,22.4,61.7,auto,normal,93.12,120,118.2,normal,False,50.0,45.0
2026-03-01 05:15:00,site_002,0.0,0.0,22.13,21.65,80.0,0.0,24.1,3.14,150.0,22.13,0.0,cloudy,0.0,22.7,62.2,auto,normal,93.21,120,118.21,normal,False,50.0,45.0
2026-03-01 05:30:00,site_002,0.0,0.0,28.42,28.93,80.0,0.0,24.3,3.28,150.0,28.42,0.0,cloudy,0.0,21.5,55.1,auto,normal,93.29,120,118.22,normal,False,50.0,45.0
2026-03-01 05:45:00,site_002,0.0,0.0,25.88,25.5,80.0,0.0,25.3,2.81,150.0,25.88,0.0,cloudy,0.0,21.1,63.5,auto,normal,92.77,120,118.23,normal,False,50.0,45.0
2026-03-01 06:00:00,site_002,0.0,0.0,26.97,27.77,80.0,0.0,24.8,3.02,150.0,26.97,0.0,cloudy,0.0,22.0,62.0,auto,normal,92.68,120,118.24,normal,False,50.0,45.0
2026-03-01 06:15:00,site_002,6.69,6.65,30.09,29.45,80.0,0.0,25.0,3.09,150.0,23.44,0.0,cloudy,73.4,21.7,54.8,auto,normal,93.28,120,118.25,normal,False,50.0,45.0
2026-03-01 06:30:00,site_002,11.73,13.38,29.67,30.72,80.0,0.0,25.1,2.84,150.0,16.29,0.0,cloudy,143.8,23.5,54.0,auto,normal,92.78,120,118.26,normal,False,50.0,45.0
2026-03-01 06:45:00,site_002,25.27,22.66,29.82,29.11,80.0,0.0,25.0,2.91,150.0,7.16,0.0,cloudy,210.9,24.1,53.3,auto,normal,92.53,120,118.27,normal,False,50.0,45.0
2026-03-01 07:00:00,site_002,24.76,25.62,28.66,28.62,80.0,0.0,24.3,2.8,150.0,3.04,0.0,cloudy,275.0,23.4,64.3,auto,normal,93.3,120,118.28,normal,False,50.0,45.0
2026-03-01 07:15:00,site_002,29.09,30.43,34.54,34.3,80.0,0.0,25.9,2.77,150.0,4.11,0.0,cloudy,335.9,25.2,59.9,auto,normal,92.96,120,118.29,normal,False,50.0,45.0
2026-03-01 07:30:00,site_002,47.84,42.73,33.55,34.7,80.0,-9.18,28.6,3.02,150.0,0.0,0.0,sunny,393.8,25.1,64.1,auto,normal,93.38,120,118.3,normal,False,50.0,45.0
