timestamp,site_id,pv_forecast_kw,pv_actual_kw,load_kw,load_forecast_kw,battery_soc,battery_power_kw,battery_temperature,electricity_price,contract_capacity_kw,grid_import_kw,grid_export_kw,weather_condition,ghi,temperature,humidity,ems_mode,equipment_status,battery_soh,battery_cycle_count,battery_equivalent_cycle,battery_health_status,battery_is_second_life,battery_rated_capacity_kwh,battery_available_capacity_kwh
2026-03-01 10:00:00,site_001,45.47,43.3,28.66,27.23,57.5,-5.0,25.0,3.0,100.0,10.0,14.64,sunny,692.8,27.2,60.0,auto,normal,94.8,1011,500.55,normal,false,100.0,85.0
2026-03-01 11:00:00,site_001,50.71,48.3,29.66,28.18,50.0,5.0,25.0,8.0,100.0,10.0,18.64,sunny,772.7,27.8,60.0,auto,normal,94.78,1012,500.6,normal,false,100.0,85.0
2026-03-01 12:00:00,site_001,52.5,50.0,30.0,28.5,57.5,-5.0,25.0,3.0,100.0,10.0,20.0,cloudy,800.0,28.0,60.0,auto,normal,94.76,1013,500.65,normal,false,100.0,85.0
2026-03-01 13:00:00,site_001,50.71,48.3,29.66,28.18,50.0,5.0,25.0,8.0,100.0,10.0,18.64,sunny,772.7,27.8,60.0,auto,normal,94.74,1014,500.7,normal,false,100.0,85.0
2026-03-01 14:00:00,site_001,45.47,43.3,28.66,27.23,57.5,-5.0,25.0,3.0,100.0,10.0,14.64,sunny,692.8,27.2,60.0,auto,normal,94.72,1015,500.75,normal,false,100.0,85.0
2026-03-01 15:00:00,site_001,37.12,35.36,27.07,25.72,50.0,5.0,25.0,8.0,100.0,10.0,8.29,sunny,565.7,26.2,60.0,auto,normal,94.7,1016,500.8,normal,false,100.0,85.0
2026-03-01 16:00:00,site_001,26.25,25.0,25.0,23.75,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,cloudy,400.0,25.0,60.0,auto,normal,94.68,1017,500.85,normal,false,100.0,85.0
2026-03-01 17:00:00,site_001,13.59,12.94,22.59,21.46,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,207.1,23.6,60.0,auto,normal,94.66,1018,500.9,normal,false,100.0,85.0
2026-03-01 18:00:00,site_001,0.0,0.0,20.0,19.0,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,sunny,0.0,22.0,60.0,auto,normal,94.64,1019,500.95,normal,false,100.0,85.0
2026-03-01 19:00:00,site_001,0.0,0.0,17.41,16.54,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.62,1020,501.0,normal,false,100.0,85.0
2026-03-01 20:00:00,site_001,0.0,0.0,15.0,14.25,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.6,1021,501.05,normal,false,100.0,85.0
2026-03-01 21:00:00,site_001,0.0,0.0,15.0,14.25,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.58,1022,501.1,normal,false,100.0,85.0
2026-03-01 22:00:00,site_001,0.0,0.0,15.0,14.25,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.56,1023,501.15,normal,false,100.0,85.0
2026-03-01 23:00:00,site_001,0.0,0.0,15.0,14.25,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.54,1024,501.2,normal,false,100.0,85.0
2026-03-02 00:00:00,site_001,0.0,0.0,15.0,14.25,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.52,1025,501.25,normal,false,100.0,85.0
2026-03-02 01:00:00,site_001,0.0,0.0,15.0,14.25,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.5,1026,501.3,normal,false,100.0,85.0
2026-03-02 02:00:00,site_001,0.0,0.0,15.0,14.25,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.48,1027,501.35,normal,false,100.0,85.0
2026-03-02 03:00:00,site_001,0.0,0.0,15.0,14.25,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.46,1028,501.4,normal,false,100.0,85.0
2026-03-02 04:00:00,site_001,0.0,0.0,15.0,14.25,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.44,1029,501.45,normal,false,100.0,85.0
2026-03-02 05:00:00,site_001,0.0,0.0,15.0,14.25,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.42,1030,501.5,normal,false,100.0,85.0
2026-03-02 06:00:00,site_001,0.0,0.0,20.0,19.0,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,sunny,0.0,22.0,60.0,auto,normal,94.4,1031,501.55,normal,false,100.0,85.0
2026-03-02 07:00:00,site_001,13.59,12.94,22.59,21.46,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,207.1,23.6,60.0,auto,normal,94.38,1032,501.6,normal,false,100.0,85.0
2026-03-02 08:00:00,site_001,26.25,25.0,25.0,23.75,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,cloudy,400.0,25.0,60.0,auto,normal,94.36,1033,501.65,normal,false,100.0,85.0
2026-03-02 09:00:00,site_001,37.12,35.36,27.07,25.72,50.0,5.0,25.0,8.0,100.0,10.0,8.29,sunny,565.7,26.2,60.0,auto,normal,94.34,1034,501.7,normal,false,100.0,85.0
2026-03-02 10:00:00,site_001,45.47,43.3,28.66,27.23,57.5,-5.0,25.0,3.0,100.0,10.0,14.64,sunny,692.8,27.2,60.0,auto,normal,94.32,1035,501.75,normal,false,100.0,85.0
2026-03-02 11:00:00,site_001,50.71,48.3,29.66,28.18,50.0,5.0,25.0,8.0,100.0,10.0,18.64,sunny,772.7,27.8,60.0,auto,normal,94.3,1036,501.8,normal,false,100.0,85.0
2026-03-02 12:00:00,site_001,52.5,50.0,30.0,28.5,57.5,-5.0,25.0,3.0,100.0,10.0,20.0,cloudy,800.0,28.0,60.0,auto,normal,94.28,1037,501.85,normal,false,100.0,85.0
2026-03-02 13:00:00,site_001,50.71,48.3,29.66,28.18,50.0,5.0,25.0,8.0,100.0,10.0,18.64,sunny,772.7,27.8,60.0,auto,normal,94.26,1038,501.9,normal,false,100.0,85.0
2026-03-02 14:00:00,site_001,45.47,43.3,28.66,27.23,57.5,-5.0,25.0,3.0,100.0,10.0,14.64,sunny,692.8,27.2,60.0,auto,normal,94.24,1039,501.95,normal,false,100.0,85.0
2026-03-02 15:00:00,site_001,37.12,35.36,27.07,25.72,50.0,5.0,25.0,8.0,100.0,10.0,8.29,sunny,565.7,26.2,60.0,auto,normal,94.22,1040,502.0,normal,false,100.0,85.0
2026-03-02 16:00:00,site_001,26.25,25.0,25.0,23.75,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,cloudy,400.0,25.0,60.0,auto,normal,94.2,1041,502.05,normal,false,100.0,85.0
2026-03-02 17:00:00,site_001,13.59,12.94,22.59,21.46,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,207.1,23.6,60.0,auto,normal,94.18,1042,502.1,normal,false,100.0,85.0
2026-03-02 18:00:00,site_001,0.0,0.0,20.0,19.0,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,sunny,0.0,22.0,60.0,auto,normal,94.16,1043,502.15,normal,false,100.0,85.0
2026-03-02 19:00:00,site_001,0.0,0.0,17.41,16.54,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.14,1044,502.2,normal,false,100.0,85.0
2026-03-02 20:00:00,site_001,0.0,0.0,15.0,14.25,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.12,1045,502.25,normal,false,100.0,85.0
2026-03-02 21:00:00,site_001,0.0,0.0,15.0,14.25,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.1,1046,502.3,normal,false,100.0,85.0
2026-03-02 22:00:00,site_001,0.0,0.0,15.0,14.25,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.08,1047,502.35,normal,false,100.0,85.0
2026-03-02 23:00:00,site_001,0.0,0.0,15.0,14.25,50.0,5.0,25.0,8.0,100.0,10.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.06,1048,502.4,normal,false,100.0,85.0
2026-03-03 00:00:00,site_001,0.0,0.0,15.0,14.25,57.5,-5.0,25.0,3.0,100.0,10.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.04,1049,502.45,normal,false,100.0,85.0
2026-03-01 00:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,95.0,1001,500.05,normal,true,100.0,85.0
2026-03-01 01:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.98,1002,500.1,normal,true,100.0,85.0
2026-03-01 02:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.96,1003,500.15,normal,true,100.0,85.0
2026-03-01 03:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.94,1004,500.2,normal,true,100.0,85.0
2026-03-01 04:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.92,1005,500.25,normal,true,100.0,85.0
2026-03-01 05:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.9,1006,500.3,normal,true,100.0,85.0
2026-03-01 06:00:00,site_002,0.0,0.0,20.0,19.0,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,sunny,0.0,22.0,60.0,auto,normal,94.88,1007,500.35,normal,true,100.0,85.0
2026-03-01 07:00:00,site_002,13.59,12.94,22.59,21.46,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,207.1,23.6,60.0,auto,normal,94.86,1008,500.4,normal,true,100.0,85.0
2026-03-01 08:00:00,site_002,26.25,25.0,25.0,23.75,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,400.0,25.0,60.0,auto,normal,94.84,1009,500.45,normal,true,100.0,85.0
2026-03-01 09:00:00,site_002,37.12,35.36,27.07,25.72,50.0,8.0,25.0,8.0,150.0,15.0,8.29,sunny,565.7,26.2,60.0,auto,normal,94.82,1010,500.5,normal,true,100.0,85.0
2026-03-01 10:00:00,site_002,45.47,43.3,28.66,27.23,62.0,-8.0,25.0,3.0,150.0,15.0,14.64,sunny,692.8,27.2,60.0,auto,normal,94.8,1011,500.55,normal,true,100.0,85.0
2026-03-01 11:00:00,site_002,50.71,48.3,29.66,28.18,50.0,8.0,25.0,8.0,150.0,15.0,18.64,sunny,772.7,27.8,60.0,auto,normal,94.78,1012,500.6,normal,true,100.0,85.0
2026-03-01 12:00:00,site_002,52.5,50.0,30.0,28.5,62.0,-8.0,25.0,3.0,150.0,15.0,20.0,cloudy,800.0,28.0,60.0,auto,normal,94.76,1013,500.65,normal,true,100.0,85.0
2026-03-01 13:00:00,site_002,50.71,48.3,29.66,28.18,50.0,8.0,25.0,8.0,150.0,15.0,18.64,sunny,772.7,27.8,60.0,auto,normal,94.74,1014,500.7,normal,true,100.0,85.0
2026-03-01 14:00:00,site_002,45.47,43.3,28.66,27.23,62.0,-8.0,25.0,3.0,150.0,15.0,14.64,sunny,692.8,27.2,60.0,auto,normal,94.72,1015,500.75,normal,true,100.0,85.0
2026-03-01 15:00:00,site_002,37.12,35.36,27.07,25.72,50.0,8.0,25.0,8.0,150.0,15.0,8.29,sunny,565.7,26.2,60.0,auto,normal,94.7,1016,500.8,normal,true,100.0,85.0
2026-03-01 16:00:00,site_002,26.25,25.0,25.0,23.75,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,400.0,25.0,60.0,auto,normal,94.68,1017,500.85,normal,true,100.0,85.0
2026-03-01 17:00:00,site_002,13.59,12.94,22.59,21.46,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,207.1,23.6,60.0,auto,normal,94.66,1018,500.9,normal,true,100.0,85.0
2026-03-01 18:00:00,site_002,0.0,0.0,20.0,19.0,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,sunny,0.0,22.0,60.0,auto,normal,94.64,1019,500.95,normal,true,100.0,85.0
2026-03-01 19:00:00,site_002,0.0,0.0,17.41,16.54,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.62,1020,501.0,normal,true,100.0,85.0
2026-03-01 20:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,42.0,3.0,150.0,15.0,0.0,cloudy,0.0,18.0,60.0,auto,warning,94.6,1021,501.05,warning,true,100.0,85.0
2026-03-01 21:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,42.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,warning,94.58,1022,501.1,warning,true,100.0,85.0
2026-03-01 22:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,42.0,3.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,warning,94.56,1023,501.15,warning,true,100.0,85.0
2026-03-01 23:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.54,1024,501.2,normal,true,100.0,85.0
2026-03-02 00:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.52,1025,501.25,normal,true,100.0,85.0
2026-03-02 01:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.5,1026,501.3,normal,true,100.0,85.0
2026-03-02 02:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.48,1027,501.35,normal,true,100.0,85.0
2026-03-02 03:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.46,1028,501.4,normal,true,100.0,85.0
2026-03-02 04:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.44,1029,501.45,normal,true,100.0,85.0
2026-03-02 05:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.42,1030,501.5,normal,true,100.0,85.0
2026-03-02 06:00:00,site_002,0.0,0.0,20.0,19.0,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,sunny,0.0,22.0,60.0,auto,normal,94.4,1031,501.55,normal,true,100.0,85.0
2026-03-02 07:00:00,site_002,13.59,12.94,22.59,21.46,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,207.1,23.6,60.0,auto,normal,94.38,1032,501.6,normal,true,100.0,85.0
2026-03-02 08:00:00,site_002,26.25,25.0,25.0,23.75,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,400.0,25.0,60.0,auto,normal,94.36,1033,501.65,normal,true,100.0,85.0
2026-03-02 09:00:00,site_002,37.12,35.36,27.07,25.72,50.0,8.0,25.0,8.0,150.0,15.0,8.29,sunny,565.7,26.2,60.0,auto,normal,94.34,1034,501.7,normal,true,100.0,85.0
2026-03-02 10:00:00,site_002,45.47,43.3,28.66,27.23,62.0,-8.0,25.0,3.0,150.0,15.0,14.64,sunny,692.8,27.2,60.0,auto,normal,94.32,1035,501.75,normal,true,100.0,85.0
2026-03-02 11:00:00,site_002,50.71,48.3,29.66,28.18,50.0,8.0,25.0,8.0,150.0,15.0,18.64,sunny,772.7,27.8,60.0,auto,normal,94.3,1036,501.8,normal,true,100.0,85.0
2026-03-02 12:00:00,site_002,52.5,50.0,30.0,28.5,62.0,-8.0,25.0,3.0,150.0,15.0,20.0,cloudy,800.0,28.0,60.0,auto,normal,94.28,1037,501.85,normal,true,100.0,85.0
2026-03-02 13:00:00,site_002,50.71,48.3,29.66,28.18,50.0,8.0,25.0,8.0,150.0,15.0,18.64,sunny,772.7,27.8,60.0,auto,normal,94.26,1038,501.9,normal,true,100.0,85.0
2026-03-02 14:00:00,site_002,45.47,43.3,28.66,27.23,62.0,-8.0,25.0,3.0,150.0,15.0,14.64,sunny,692.8,27.2,60.0,auto,normal,94.24,1039,501.95,normal,true,100.0,85.0
2026-03-02 15:00:00,site_002,37.12,35.36,27.07,25.72,50.0,8.0,25.0,8.0,150.0,15.0,8.29,sunny,565.7,26.2,60.0,auto,normal,94.22,1040,502.0,normal,true,100.0,85.0
2026-03-02 16:00:00,site_002,26.25,25.0,25.0,23.75,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,400.0,25.0,60.0,auto,normal,94.2,1041,502.05,normal,true,100.0,85.0
2026-03-02 17:00:00,site_002,13.59,12.94,22.59,21.46,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,207.1,23.6,60.0,auto,normal,94.18,1042,502.1,normal,true,100.0,85.0
2026-03-02 18:00:00,site_002,0.0,0.0,20.0,19.0,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,sunny,0.0,22.0,60.0,auto,normal,94.16,1043,502.15,normal,true,100.0,85.0
2026-03-02 19:00:00,site_002,0.0,0.0,17.41,16.54,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.14,1044,502.2,normal,true,100.0,85.0
2026-03-02 20:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.12,1045,502.25,normal,true,100.0,85.0
2026-03-02 21:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.1,1046,502.3,normal,true,100.0,85.0
2026-03-02 22:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.08,1047,502.35,normal,true,100.0,85.0
2026-03-02 23:00:00,site_002,0.0,0.0,15.0,14.25,50.0,8.0,25.0,8.0,150.0,15.0,0.0,sunny,0.0,18.0,60.0,auto,normal,94.06,1048,502.4,normal,true,100.0,85.0
2026-03-03 00:00:00,site_002,0.0,0.0,15.0,14.25,62.0,-8.0,25.0,3.0,150.0,15.0,0.0,cloudy,0.0,18.0,60.0,auto,normal,94.04,1049,502.45,normal,true,100.0,85.0
